date	where	score	winner	loser
20090925	A	7-0	Lafayette	Wagner
20090926	A	7-0	Fordham	Wagner
20091006	H	6-1	La Salle	St. Thomas Aquinas
20091008	H	6-1	La Salle	Sciences (Philadelphia)
20091010	A	4-3	La Salle	Fordham
20091010	H	7-0	Mount St. Mary's (MD)	Wagner
20091011	A	7-0	Rider	Wagner
20091012	H	7-0	La Salle	Wagner
20100114	H	6-1	Tulsa	Oral Roberts
20100114	H	7-0	Tulsa	Arkansas Pine Bluff
20100114	H	7-0	Washington	Gonzaga
20100115	H	4-3	Tulsa	SMU
20100115	H	7-0	BYU	Utah State
20100115	H	7-0	BYU	Weber State
20100115	H	6-1	Gonzaga	Seattle
20100116	H	7-0	DePaul	Chicago
20100116	H	6-1	DePaul	Illinois - Chicago
20100116	A	6-1	Nebraska	Creighton
20100116	H	7-0	Nebraska	Illinois State
20100116	H	6-1	Hawaii	St. Mary's (CA)
20100116	N	5-1	UC Davis	UC Santa Cruz
20100116	N	7-0	California	SMU
20100116	H	6-1	South Carolina	Wofford
20100116	H	7-0	Vanderbilt	Belmont
20100116	H	7-0	Vanderbilt	Chattanooga
20100116	H	4-0	Santa Clara	UC Davis
20100116	H	4-0	Santa Clara	UC Santa Cruz
20100117	H	7-0	Northwestern	Ball State
20100117	H	7-0	Northwestern	Illinois - Chicago
20100117	H	5-2	Hawaii	Nevada
20100117	N	6-1	UC Santa Barbara	St. Mary's (CA)
20100117	A	6-1	California	Tulsa
20100117	A	4-3	Washington	Arkansas
20100118	H	5-2	Hawaii	UC Santa Barbara
20100119	H	6-1	South Florida	Florida Gulf Coast
20100120	H	7-0	Ohio State	Butler
20100120	H	7-0	Ohio State	Xavier
20100120	N	4-3	Oregon	Weber State
20100121	H	6-1	Northern Arizona	Sacramento State
20100121	N	5-2	UC Irvine	Seattle
20100121	H	7-0	Washington	Portland
20100122	H	5-2	Tulsa	Memphis
20100122	H	4-3	Notre Dame	William & Mary
20100122	H	7-0	Baylor	Louisiana
20100122	A	6-1	Texas	Arkansas
20100122	A	5-1	Texas Tech	UNLV
20100122	H	6-1	DePaul	Northern Illinois
20100122	H	7-0	Nebraska	Radford
20100122	H	4-3	Northwestern	Alabama
20100122	N	4-3	UC Irvine	Portland
20100122	H	7-0	Florida	Central Florida
20100122	A	6-1	Vanderbilt	N.C. State
20100122	N	5-1	East Carolina	Norfolk State
20100122	A	4-3	East Carolina	Old Dominion
20100123	H	4-1	VCU	Georgetown
20100123	H	5-0	VCU	James Madison
20100123	H	4-3	Tulsa	South Florida
20100123	H	7-0	Tulane	Centenary (LA)
20100123	H	6-1	Oklahoma	Oklahoma Baptist
20100123	A	5-2	Oklahoma State	Memphis
20100123	N	4-3	Texas Tech	San Diego State
20100123	H	7-0	Northern Arizona	Montana State
20100123	N	4-3	Michigan	Vanderbilt
20100123	H	6-1	Michigan State	Wright State
20100123	H	6-1	UNC Wilmington	Coastal Carolina
20100123	H	7-0	Rice	Lamar
20100123	H	7-0	Rice	Prairie View A&M
20100123	H	6-1	Brown	Boston University
20100123	H	5-2	Dartmouth	Sacred Heart
20100123	H	6-1	Dartmouth	Temple
20100123	H	6-1	Penn	Bucknell
20100123	H	6-1	Penn	Drexel
20100123	H	4-0	Fresno State	Idaho
20100123	H	4-3	Fresno State	Nevada
20100123	H	7-0	New Mexico	A&M-Corpus Christi
20100123	H	7-0	Stanford	Sacramento State
20100123	H	7-0	USC	Loyola Marymount
20100123	H	4-3	USC	UC Santa Barbara
20100123	H	4-3	Utah	Utah State
20100123	H	6-1	Washington	UC Irvine
20100123	H	6-1	Texas A&M	Nicholls State
20100123	A	6-1	Texas A&M	UTRGV
20100123	H	7-0	Tennessee	Chattanooga
20100123	H	7-0	Tennessee	ETSU
20100123	H	5-2	Georgia	USC Upstate
20100123	N	5-0	South Alabama	Florida Gulf Coast
20100123	N	7-0	East Carolina	Morgan State
20100124	H	5-0	VCU	George Mason
20100124	H	5-0	VCU	Longwood
20100124	H	7-0	Notre Dame	IUPUI
20100124	H	5-2	Baylor	Florida
20100124	A	5-2	TCU	Texas Arlington
20100124	N	4-3	TCU	UTRGV
20100124	A	4-3	Minnesota	Nebraska
20100124	H	5-2	Northwestern	William & Mary
20100124	H	7-0	Brown	Bryant
20100124	H	5-2	Dartmouth	Temple
20100124	N	4-0	Nevada	Idaho
20100124	H	7-0	Arizona	Montana State
20100124	H	5-1	New Mexico State	A&M-Corpus Christi
20100125	N	4-3	Ole Miss	Mississippi State
20100126	H	6-1	Fresno State	Pacific (CA)
20100126	H	7-0	California	Santa Clara
20100127	H	6-1	Pepperdine	Cal Poly
20100127	H	6-1	San Diego	UC Riverside
20100129	N	6-1	Oklahoma	San Diego State
20100129	H	6-1	Illinois	Virginia Tech
20100129	H	6-1	UNLV	Northern Arizona
20100129	H	7-0	UNLV	Utah State
20100129	H	6-1	Stanford	UNC Wilmington
20100129	N	5-1	Washington	Boise State
20100129	N	4-0	Mississippi State	DePaul
20100129	A	4-3	BYU	Harvard
20100129	N	4-2	BYU	Mississippi State
20100129	H	7-0	Portland	Portland State
20100129	N	5-2	Valparaiso	Dayton
20100130	N	4-3	Tulsa	Notre Dame
20100130	A	4-3	Kennesaw State	Austin Peay
20100130	H	4-0	Texas	Middle Tennessee
20100130	H	7-0	Sacramento State	Idaho State
20100130	H	7-0	Sacramento State	Weber State
20100130	H	7-0	Illinois	Washington
20100130	H	6-1	Michigan State	Detroit Mercy
20100130	H	7-0	Michigan State	Northern Illinois
20100130	H	7-0	Ohio State	New Mexico
20100130	A	4-3	UC Davis	Pacific (CA)
20100130	H	7-0	UC Riverside	Riverside
20100130	H	5-2	UNC Wilmington	San Diego State
20100130	N	4-1	Rice	Oklahoma State
20100130	H	7-0	Southern Miss	Alcorn State
20100130	H	7-0	UTSA	Prairie View A&M
20100130	A	6-1	Dartmouth	Army
20100130	H	4-1	Harvard	DePaul
20100130	A	4-3	Fresno State	Texas A&M
20100130	H	6-1	UNLV	St. Mary's (CA)
20100130	N	4-0	California	Texas Tech
20100130	A	4-3	Oregon	Portland
20100130	H	7-0	Stanford	Oklahoma
20100130	H	4-1	UCLA	Hawaii
20100130	H	4-1	USC	Vanderbilt
20100130	H	4-0	Florida	Furman
20100130	N	4-3	Ole Miss	Arkansas
20100130	A	4-2	Mississippi State	Harvard
20100130	N	6-0	BYU	DePaul
20100130	N	4-0	Pepperdine	South Florida
20100130	A	6-1	San Francisco	Loyola Marymount
20100130	H	7-0	San Diego	UCSD
20100131	N	4-1	Notre Dame	New Mexico
20100131	H	7-0	Baylor	Iowa
20100131	N	4-0	TCU	A&M-Corpus Christi
20100131	H	4-0	Texas	California
20100131	N	4-0	Texas Tech	Middle Tennessee
20100131	H	7-0	Eastern Washington	Lewis-Clark (ID)
20100131	N	4-3	Northern Arizona	St. Mary's (CA)
20100131	H	6-1	Sacramento State	UC Davis
20100131	N	4-2	Michigan	Minnesota
20100131	H	7-0	Ohio State	Tulsa
20100131	N	4-0	Hawaii	South Florida
20100131	H	4-3	UC Irvine	San Francisco
20100131	N	4-0	Fresno State	Rice
20100131	N	4-0	Arizona	Auburn
20100131	H	4-0	UCLA	Pepperdine
20100131	H	7-0	USC	Yale
20100131	H	4-1	Texas A&M	Oklahoma State
20100131	N	4-1	Arkansas	Columbia
20100131	H	7-0	Florida	Georgia Tech
20100131	H	4-0	Ole Miss	Indiana
20100131	N	4-2	South Carolina	VCU
20100131	H	7-0	Tennessee	Utah
20100131	H	4-1	Georgia	Northwestern
20100131	N	6-1	Vanderbilt	Radford
20100131	H	6-1	Santa Clara	Cal Poly
20100201	N	6-1	VCU	Utah
20100201	H	7-0	Baylor	TCU
20100201	N	4-2	Iowa	A&M-Corpus Christi
20100201	A	7-0	UAB	Birmingham Southern
20100201	H	4-0	Tennessee	South Carolina
20100201	H	4-2	Georgia	North Carolina
20100202	H	7-0	Southern Miss	Jackson State
20100202	H	7-0	USC	UC Irvine
20100203	A	7-0	Eastern Washington	Whitworth
20100203	A	5-2	Hawaii	San Francisco
20100203	H	7-0	UAB	North Alabama
20100203	H	7-0	Penn	St. Joseph's (PA)
20100203	H	4-3	California	Fresno State
20100203	H	6-1	Tennessee	The Citadel
20100203	H	7-0	Tennessee	Middle Tennessee
20100205	H	4-3	Tulsa	Sacramento State
20100205	H	4-3	Tulane	Florida A&M
20100205	N	4-3	Texas	Texas A&M
20100205	A	6-1	Weber State	Lewis-Clark (ID)
20100205	A	5-2	Illinois	Duke
20100205	H	6-1	Iowa	Memphis
20100205	A	5-2	UC Davis	Portland State
20100205	N	4-3	UC Riverside	Southern Miss
20100205	H	6-1	Rice	LSU
20100205	H	4-1	UAB	Georgia State
20100205	H	5-0	Brown	Colgate
20100205	H	4-1	Brown	Lehigh
20100205	H	5-2	UNLV	New Mexico State
20100205	H	6-1	New Mexico	Middle Tennessee
20100205	H	5-2	Washington	Mississippi State
20100205	H	7-0	Arkansas	Cowley County (KS)
20100205	H	7-0	Arkansas	Louisiana
20100205	H	6-1	Vanderbilt	Northwestern
20100205	A	4-3	Lamar	St. Edward's (TX)
20100205	A	5-4	Seattle	Willamette
20100205	H	7-0	Portland	Montana State
20100206	N	4-3	Oklahoma State	Sacramento State
20100206	H	7-0	DePaul	Green Bay
20100206	H	5-2	Portland State	Montana State
20100206	H	5-2	Michigan State	Ball State
20100206	H	6-1	Ohio State	Pepperdine
20100206	N	4-3	UC Davis	Montana State
20100206	H	4-3	UNC Wilmington	Elon
20100206	H	4-3	UTSA	UTRGV
20100206	H	5-2	Oregon	Idaho
20100206	H	6-1	Stanford	Hawaii
20100206	H	7-0	Florida	Florida Atlantic
20100206	N	5-2	Mississippi State	ETSU
20100206	H	5-2	South Carolina	Charlotte
20100206	A	3-4	Samford	Columbus State
20100206	A	0-9	Seattle	Lewis & Clark (OR)
20100206	A	9-0	Seattle	Pacific (OR)
20100206	H	5-2	BYU	UC Santa Barbara
20100206	A	5-2	East Carolina	Appalachian State
20100207	H	6-1	Central Florida	Georgia Southern
20100207	H	7-0	Iowa	Northern Illinois
20100207	H	7-0	Minnesota	St. Mary's (CA)
20100207	H	5-2	Northwestern	Western Michigan
20100207	H	6-1	Ohio State	North Carolina
20100207	A	4-3	UC Santa Barbara	Utah
20100207	A	7-0	College of Charleston	Limestone
20100207	H	6-1	Rice	Miami (FL)
20100207	H	4-0	Fresno State	Santa Clara
20100207	H	4-0	Fresno State	San Francisco
20100207	H	4-3	UNLV	UC Riverside
20100207	H	6-1	California	Hawaii
20100207	H	7-0	Oregon	Portland State
20100207	H	7-0	Oregon	Seattle
20100207	H	7-0	USC	San Diego
20100207	H	4-3	Washington	ETSU
20100207	A	4-3	Texas A&M	Tulsa
20100207	H	6-1	Arkansas	Wichita State
20100207	A	4-0	Auburn	UAB
20100207	H	6-1	Tennessee	Illinois
20100207	H	5-2	Georgia	Georgia Tech
20100207	H	7-0	Vanderbilt	Purdue
20100207	H	6-1	South Alabama	Florida A&M
20100207	N	6-1	New Mexico State	Southern Miss
20100207	H	4-3	Gonzaga	Eastern Washington
20100207	A	5-2	Pepperdine	Michigan
20100207	H	5-2	Portland	UC Davis
20100207	H	4-2	San Francisco	Pacific (CA)
20100208	H	9-0	Gardner-Webb	SMC
20100208	H	7-0	Ole Miss	Troy
20100208	A	7-0	Wofford	Brevard
20100209	H	7-0	Baylor	UTRGV
20100209	A	7-0	Butler	Dayton
20100209	A	5-2	Weber State	Idaho State
20100209	A	4-3	UC Irvine	San Diego State
20100209	H	4-3	South Carolina	N.C. State
20100210	H	5-2	Auburn	Troy
20100210	A	6-1	Samford	New Orleans
20100210	N	3-4	Arkansas Pine Bluff	Arkansas Ft. Smith
20100211	A	6-1	Gardner-Webb	Presbyterian
20100212	H	7-0	VCU	Temple
20100212	H	6-1	Lipscomb	North Alabama
20100212	H	7-0	Oklahoma	Arkansas
20100212	N	4-0	Texas	Stanford
20100212	A	4-3	Montana	Portland State
20100212	N	4-1	Hampton	Norfolk State
20100212	N	4-2	Ohio State	Louisville
20100212	N	7-0	Dartmouth	Sacred Heart
20100212	H	7-0	Oregon	Eastern Washington
20100212	N	4-1	UCLA	Kentucky
20100212	N	4-0	USC	Fresno State
20100212	A	7-0	Washington	Seattle
20100212	H	5-2	Army	Connecticut
20100212	N	4-2	Florida	Baylor
20100212	N	4-0	Tennessee	Illinois
20100212	N	4-3	Georgia	Ole Miss
20100212	H	5-0	Furman	UNC Asheville
20100212	H	7-0	Furman	Washington & Lee
20100212	A	7-2	Incarnate Word	St. Mary's (TX)
20100212	A	4-3	Lamar	Abilene Christian
20100212	A	4-3	BYU	Denver
20100212	H	5-2	Portland	Gonzaga
20100212	H	6-1	San Diego	Loyola Marymount
20100213	A	5-2	Central Florida	Stetson
20100213	N	7-0	Kennesaw State	Alabama A&M
20100213	A	6-1	Kennesaw State	Alabama State
20100213	N	4-2	Texas	USC
20100213	H	7-0	Texas Tech	Abilene Christian
20100213	H	7-0	Texas Tech	McMurry
20100213	A	5-2	Northern Arizona	Air Force
20100213	H	4-3	Portland State	Eastern Washington
20100213	A	7-0	UNC Asheville	Brevard
20100213	H	4-3	Michigan	Notre Dame
20100213	H	4-3	Northwestern	Middle Tennessee
20100213	N	4-3	Ohio State	Florida
20100213	H	1-6	Penn State	Buffalo
20100213	A	6-1	UC Santa Barbara	UC Riverside
20100213	H	4-0	UAB	New Orleans
20100213	H	7-0	Cleveland State	Dayton
20100213	N	5-2	Harvard	Brown
20100213	H	5-2	Oregon	Gonzaga
20100213	H	6-1	Oregon	St. Mary's (CA)
20100213	N	4-0	Stanford	Fresno State
20100213	H	7-0	Utah	Idaho State
20100213	H	7-0	Utah	Montana State
20100213	N	4-1	Ole Miss	Alabama
20100213	N	4-2	Tennessee	UCLA
20100213	A	6-1	UNC Greensboro	Navy
20100213	A	5-1	New Mexico State	Cal Poly
20100213	N	6-1	BYU	Drake
20100213	H	6-1	Portland	Montana
20100213	N	5-2	Santa Clara	Idaho
20100213	N	4-3	East Carolina	James Madison
20100213	A	6-1	East Carolina	Mary Washington
20100214	H	7-0	South Florida	UTSA
20100214	N	4-0	Baylor	Alabama
20100214	A	7-0	Northern Arizona	Northern Colorado
20100214	H	4-3	Weber State	Montana State
20100214	N	4-2	Illinois	Fresno State
20100214	H	7-0	Penn State	Bucknell
20100214	H	7-0	Penn State	St. Bonaventure
20100214	H	4-3	UC Irvine	UC Santa Barbara
20100214	A	4-3	Charlotte	Presbyterian
20100214	A	5-2	Middle Tennessee	DePaul
20100214	A	4-3	Southern Miss	Texas Arlington
20100214	A	4-3	Brown	Yale
20100214	N	4-2	Dartmouth	St. John's (NY)
20100214	N	6-1	Harvard	Princeton
20100214	H	7-0	New Mexico	Abilene Christian
20100214	H	4-3	Arizona	Cal Poly
20100214	H	4-3	Arizona	New Mexico State
20100214	N	4-2	Stanford	Kentucky
20100214	N	4-0	Florida	Georgia
20100214	H	4-3	Ole Miss	Louisville
20100214	H	7-0	South Carolina	Elon
20100214	N	4-1	Tennessee	Texas
20100214	H	4-3	Furman	Davidson
20100214	A	4-3	Santa Clara	UNLV
20100214	N	5-2	St. Mary's (CA)	Eastern Washington
20100215	N	5-2	Harvard	Columbia
20100215	N	4-0	USC	UCLA
20100216	H	5-2	Butler	Xavier
20100216	A	4-3	UNC Wilmington	Campbell
20100217	A	4-3	William & Mary	VCU
20100217	A	3-4	Wofford	Gardner-Webb
20100217	A	4-3	San Francisco	St. Mary's (CA)
20100217	H	4-3	East Carolina	Liberty
20100219	A	4-3	Central Florida	Florida Atlantic
20100219	H	5-2	South Florida	Middle Tennessee
20100219	H	5-2	Oklahoma	Alabama
20100219	A	5-2	Texas Tech	TCU
20100219	A	5-2	DePaul	Toledo
20100219	A	6-1	Nebraska	Michigan State
20100219	H	4-3	UC Irvine	UNLV
20100219	A	7-0	College of Charleston	Bethune Cookman
20100219	A	4-3	Penn	Navy
20100219	H	5-2	Arizona	BYU
20100219	H	6-1	Stanford	Boise State
20100219	A	6-1	USC	Pepperdine
20100219	H	5-2	Utah	Weber State
20100219	A	5-2	Arkansas	Oregon
20100219	H	6-1	Mississippi State	UAB
20100219	A	7-0	Loyola Marymount	UC Davis
20100220	H	7-0	Kennesaw State	NCCU
20100220	H	5-2	TCU	Wichita State
20100220	H	7-0	Texas	A&M-Corpus Christi
20100220	H	7-0	Texas	UTSA
20100220	N	5-2	Texas Tech	Wisconsin
20100220	H	7-0	Marquette	Villanova
20100220	H	7-0	Marquette	UMKC
20100220	H	4-3	Xavier	Brown
20100220	H	7-0	Eastern Washington	Northern Colorado
20100220	N	4-3	Gardner-Webb	The Citadel
20100220	H	5-2	Minnesota	Drake
20100220	H	6-1	Michigan State	Toledo
20100220	A	5-2	Nebraska	Western Michigan
20100220	H	5-2	UC Irvine	Nevada
20100220	H	7-0	UAB	Jacksonville State
20100220	N	6-1	Cleveland State	Villanova
20100220	A	4-3	California	Stanford
20100220	H	5-2	UCLA	San Diego State
20100220	H	4-3	Washington	Notre Dame
20100220	H	6-1	Arkansas	Cal Poly
20100220	H	6-1	Auburn	Southern Miss
20100220	H	4-3	Mississippi State	Middle Tennessee
20100220	H	7-0	UNC Greensboro	UNC Asheville
20100220	A	6-3	Incarnate Word	Trinity (TX)
20100220	H	7-0	Texas Arlington	Cameron
20100220	H	4-3	New Mexico State	New Mexico
20100220	N	5-2	BYU	South Alabama
20100220	A	5-2	Loyola Marymount	St. Mary's (CA)
20100220	H	7-0	Santa Clara	Sonoma State
20100220	A	4-3	San Francisco	UC Davis
20100220	H	5-2	San Diego	UC Santa Barbara
20100220	A	4-3	East Carolina	Davidson
20100220	N	6-1	Wright State	Niagara
20100221	H	7-0	Baylor	Prairie View A&M
20100221	H	7-0	Baylor	Texas Arlington
20100221	H	4-3	Oklahoma	Oklahoma State
20100221	H	5-2	Marquette	Cleveland State
20100221	H	7-0	Northern Arizona	Grand Canyon
20100221	H	7-0	Portland State	Lewis & Clark (OR)
20100221	A	4-3	Iowa	Western Michigan
20100221	H	7-0	Ohio State	Wright State
20100221	H	5-2	Ohio State	Kentucky
20100221	H	6-1	UNC Wilmington	Winthrop
20100221	A	4-3	William & Mary	Old Dominion
20100221	N	4-2	William & Mary	Temple
20100221	A	5-2	Air Force	Montana State
20100221	A	6-1	Nevada	UC Riverside
20100221	H	4-2	San Diego State	UC Santa Barbara
20100221	H	4-2	Arizona	South Alabama
20100221	H	4-3	Oregon	Cal Poly
20100221	H	4-3	Lehigh	Drexel
20100221	H	7-0	Texas A&M	Laredo (TX)
20100221	H	5-2	Texas A&M	Wisconsin
20100221	H	6-1	Florida	South Florida
20100221	H	7-0	UNC Greensboro	Charlotte
20100221	H	7-0	Gonzaga	Northern Colorado
20100221	H	4-2	San Diego	UNLV
20100221	N	7-0	Appalachian State	Catawba
20100223	H	4-3	Boston College	Dartmouth
20100223	H	4-3	Kennesaw State	Presbyterian
20100223	N	5-2	Gardner-Webb	Lees-McRae
20100223	H	5-2	Middle Tennessee	Brown
20100223	H	6-1	Middle Tennessee	Tennessee Tech
20100223	H	7-0	UCLA	UC Irvine
20100223	H	7-0	USC	San Diego State
20100223	A	7-2	Alcorn State	William Carey
20100223	H	5-2	Pepperdine	Fresno State
20100223	H	7-0	East Carolina	Mount Olive
20100224	H	5-2	VCU	Old Dominion
20100224	H	6-1	Xavier	Wright State
20100224	A	4-3	Iowa	Drake
20100224	H	5-2	Southern Miss	West Florida
20100224	H	7-0	Penn	Georgetown
20100224	H	6-1	South Alabama	New Orleans
20100225	A	4-3	Texas	Rice
20100225	N	4-3	Northern Arizona	UTRGV
20100225	H	6-1	LSU	Louisiana
20100225	H	4-0	LSU	New Orleans
20100225	A	5-2	San Diego	Cal Poly
20100226	H	5-2	Tulsa	Indiana
20100226	A	3-4	Central Florida	North Florida
20100226	H	6-1	Baylor	SMU
20100226	H	5-2	Oklahoma	Minnesota
20100226	N	5-2	Oklahoma State	Western Michigan
20100226	H	4-3	Texas Tech	Arizona
20100226	H	6-1	Eastern Washington	Idaho State
20100226	A	5-2	Radford	Charlotte
20100226	H	5-2	Harvard	Boston College
20100226	A	5-2	Washington	Oregon
20100226	H	7-0	Mississippi State	Memphis
20100226	A	4-3	Samford	Belmont
20100226	N	5-2	Texas Arlington	Northern Arizona
20100226	N	7-0	UTRGV	WNM
20100226	H	6-1	BYU	San Francisco
20100226	N	4-3	Pacific (CA)	San Diego
20100226	H	7-0	Green Bay	St. Norbert
20100226	H	7-0	Green Bay	UW Whitewater
20100226	A	4-3	Winthrop	Troy
20100227	H	7-0	Davidson	UNC Asheville
20100227	H	6-1	Notre Dame	Michigan State
20100227	H	4-3	Lipscomb	Martin Methodist
20100227	A	4-3	Butler	Toledo
20100227	A	6-1	Portland State	Northern Colorado
20100227	A	5-2	Sacramento State	Montana State
20100227	A	5-2	Northwestern	Princeton
20100227	H	6-1	Penn State	Cornell
20100227	A	6-1	College of Charleston	Chattanooga
20100227	H	6-1	Elon	Charlotte
20100227	H	6-1	UNC Wilmington	S.C. State
20100227	H	7-0	William & Mary	Howard
20100227	H	6-1	William & Mary	James Madison
20100227	H	4-3	UAB	Winthrop
20100227	H	7-0	UTSA	Abilene Christian
20100227	H	5-2	Penn	Delaware
20100227	H	6-1	Penn	Villanova
20100227	A	4-3	UCLA	California
20100227	A	4-3	USC	Stanford
20100227	N	7-0	Washington	Nevada
20100227	H	7-0	Arkansas	Johnson County (KS)
20100227	H	7-0	Arkansas	UMKC
20100227	H	7-0	Ole Miss	Tulane
20100227	H	5-2	South Carolina	Appalachian State
20100227	H	7-0	Georgia	ETSU
20100227	H	6-1	Vanderbilt	Furman
20100227	N	5-0	Incarnate Word	MSU-Texas
20100227	H	7-0	New Mexico State	Northern Arizona
20100227	H	4-0	New Mexico State	UTRGV
20100227	H	5-2	BYU	Boise State
20100227	A	6-1	Gonzaga	Lewis-Clark (ID)
20100227	A	4-3	San Francisco	Utah
20100228	H	4-2	Tulsa	Auburn
20100228	H	7-0	Central Florida	Florida A&M
20100228	H	6-1	Notre Dame	Toledo
20100228	H	4-3	Notre Dame	Wisconsin
20100228	H	6-1	Oklahoma	Indiana
20100228	H	7-0	Texas	Laredo (TX)
20100228	H	7-0	Texas	St. Edward's (TX)
20100228	H	4-0	Texas Tech	Denver
20100228	H	6-1	Marquette	Eastern Illinois
20100228	H	7-0	Iowa	DePaul
20100228	A	6-1	Minnesota	SMU
20100228	H	7-0	Penn State	Lafayette
20100228	H	7-0	Cal Poly	UC Davis
20100228	H	4-3	UC Santa Barbara	Pacific (CA)
20100228	H	6-1	UNC Wilmington	James Madison
20100228	H	6-1	Columbia	George Washington
20100228	H	5-2	Air Force	Portland State
20100228	H	6-1	Fresno State	UNLV
20100228	H	5-2	Oregon	Nevada
20100228	A	5-2	Texas A&M	LSU
20100228	H	6-1	Alabama	Winthrop
20100228	H	5-2	Florida	Illinois
20100228	A	4-3	Tennessee	Wake Forest
20100228	H	5-2	Vanderbilt	Middle Tennessee
20100228	H	6-1	UNC Greensboro	Longwood
20100228	H	9-0	UNC Greensboro	Randolph
20100228	H	4-3	San Francisco	Weber State
20100228	N	5-2	Green Bay	Eastern Illinois
20100301	N	9-0	Presbyterian	Marywood
20100301	H	6-1	UC Santa Barbara	UC Davis
20100301	A	5-2	College of Charleston	Samford
20100301	A	6-1	Rice	Loyola Marymount
20100301	H	6-1	Georgia	Furman
20100301	A	4-3	Pacific (CA)	Cal Poly
20100301	H	7-0	Santa Clara	Xavier
20100302	H	6-1	Texas	SMU
20100302	H	5-2	Illinois	Notre Dame
20100302	H	6-1	California	Utah
20100303	A	4-3	Boston College	Coastal Carolina
20100303	H	6-1	Nebraska	Drake
20100303	H	5-2	Ohio State	Louisville
20100303	H	4-0	Stanford	Utah
20100303	H	6-1	Ole Miss	Memphis
20100303	H	7-0	Texas Arlington	Centenary (LA)
20100303	A	7-0	Texas Arlington	Texas Dallas
20100303	N	6-1	UTRGV	DePaul
20100303	H	6-1	Pepperdine	Rice
20100303	A	4-3	San Diego	UC Irvine
20100303	A	4-3	Appalachian State	Gardner-Webb
20100304	A	4-3	Boston College	UNC Wilmington
20100304	H	6-1	Eastern Washington	Gonzaga
20100304	N	5-2	Michigan	California
20100304	A	4-3	Fresno State	San Diego State
20100304	A	5-2	Wofford	Charlotte
20100304	H	5-2	San Francisco	Xavier
20100305	H	6-1	TCU	Tulsa
20100305	A	5-2	Texas	Duke
20100305	N	4-0	Texas Tech	Louisiana
20100305	N	4-0	Texas Tech	Western Michigan
20100305	A	4-3	DePaul	A&M-Corpus Christi
20100305	H	5-2	Portland State	Seattle
20100305	A	0-0	Sacramento State	Northern Colorado
20100305	A	0-6	UNC Asheville	NCCU
20100305	H	5-2	Illinois	Texas A&M
20100305	H	7-0	Minnesota	New Mexico
20100305	H	5-2	College of Charleston	Boston College
20100305	N	4-2	Middle Tennessee	A&M-Corpus Christi
20100305	N	4-2	Western Michigan	South Alabama
20100305	N	6-1	S.C. State	Norfolk State
20100305	H	6-1	UNLV	Hawaii
20100305	H	6-1	Arizona	Santa Clara
20100305	A	5-2	Oregon	UTSA
20100305	A	6-1	USC	UCLA
20100305	A	7-0	Florida	Arkansas
20100305	H	5-2	LSU	South Carolina
20100305	A	6-1	Ole Miss	Vanderbilt
20100305	A	7-0	Tennessee	Auburn
20100305	A	4-2	Georgia	Alabama
20100305	H	5-2	UNC Greensboro	Chattanooga
20100305	N	5-0	Incarnate Word	NMMI
20100305	N	9-0	Incarnate Word	Southeastern (OK)
20100305	N	4-3	South Alabama	Louisiana
20100305	N	4-3	New Mexico State	UAB
20100305	N	4-0	BYU	DePaul
20100305	N	4-1	BYU	Middle Tennessee
20100305	N	4-3	Pacific (CA)	Marquette
20100305	H	7-0	Portland	Weber State
20100306	A	5-4	Fordham	St. Thomas Aquinas
20100306	N	4-1	Texas Tech	BYU
